Price,Close,High,Low,Open,Volume
Ticker,ZAP,ZAP,ZAP,ZAP,ZAP
Date,,,,,
2024-12-18,23.75035858154297,23.75035858154297,23.75035858154297,23.75035858154297,100
2024-12-19,23.847293853759766,23.847293853759766,23.847293853759766,23.847293853759766,100
2024-12-20,24.144023895263672,24.182598506240847,23.862129459824175,23.862129459824175,3000
2024-12-23,24.23007583618164,24.23007583618164,23.941257704066487,24.144023910149134,1151100
2024-12-24,24.396244049072266,24.396244049072266,24.292386725151857,24.292386725151857,400
2024-12-26,24.34579849243164,24.41800301637527,24.292386048100337,24.361623004407164,75700
2024-12-27,24.193477630615234,24.203368894834753,24.064894968892975,24.203368894834753,1300
2024-12-30,24.118303298950195,24.14501061589267,23.887832888496984,23.937291232213212,100500
2024-12-31,24.050050735473633,24.234032367661897,23.96696298673421,24.214249031302188,4800
2025-01-02,24.263708114624023,24.352731244323852,24.234033109176462,24.33294790735881,10800
2025-01-03,24.59408187866211,24.669257049694618,24.441752448246614,24.441752448246614,6300
2025-01-06,24.4912109375,24.778061778183183,24.451644263395913,24.778061778183183,41200
2025-01-07,24.382404327392578,24.629690379164597,24.339871850958644,24.619798710696575,480700
2025-01-08,24.362621307373047,24.382404644566442,24.05598712744695,24.382404644566442,24100
2025-01-10,24.145009994506836,24.431862720749937,24.06291084402938,24.431862720749937,7000
2025-01-13,23.968942642211914,24.115334806795175,23.739460840280255,24.115334806795175,37100
2025-01-14,24.254806518554688,24.28349103824431,24.14797913376216,24.179631342840878,255500
2025-01-15,24.56737518310547,24.768172473430404,24.491211409295044,24.491211409295044,255600
2025-01-16,25.15393829345703,25.173721631026474,24.718714300143873,24.748389306498034,248400
2025-01-17,25.201417922973633,25.322093265309476,25.170754315278803,25.233070131568734,89000
2025-01-21,25.7672061920166,25.81666453503241,25.56937847988199,25.60894326765176,327100
2025-01-22,25.450679779052734,25.945251878389055,25.450679779052734,25.945251878389055,91000
2025-01-23,25.579269409179688,25.76720544727931,25.450679607698028,25.559486072545152,73300
2025-01-24,25.668292999267578,25.76127241915158,25.57432309188405,25.64850966227706,75200
2025-01-27,24.40218734741211,24.82751965279896,24.09555317545713,24.77806131110117,57200
2025-01-28,24.22414207458496,24.560451265219697,23.957072678496864,24.560451265219697,813800
2025-01-29,24.34284019470215,24.53077624071932,24.224142056537126,24.29338185103218,187700
2025-01-30,24.931379318237305,24.965999214073566,24.629690037398873,24.629690037398873,19900
2025-01-31,24.778060913085938,24.985782171594323,24.728604458825405,24.936323830690995,146900
2025-02-03,24.8275203704834,24.87895591535024,24.238978350445215,24.441752840660648,21000
2025-02-04,24.629690170288086,24.7286049674866,24.403176058227054,24.7286049674866,32100
2025-02-05,24.807737350463867,25.035240071830806,24.768172562098833,24.916543820092798,21600
2025-02-06,24.86708641052246,24.886869748769637,24.72366192483787,24.807738282423905,14800
2025-02-07,24.857192993164062,25.068870546906783,24.841367832993704,25.055022588436294,5300
2025-02-10,25.055023193359375,25.055023193359375,24.876976930644222,24.975891730668515,17800
2025-02-11,25.061946868896484,25.061946868896484,24.78795349874339,24.965999759299812,17500
2025-02-12,24.876976013183594,25.000619036993296,24.600016847301266,24.797844553411096,37300
2025-02-13,25.005565643310547,25.084697102541416,24.896759179377053,25.084697102541416,8500
2025-02-14,24.896759033203125,25.203393200092073,24.896759033203125,25.132176207852385,9700
2025-02-18,25.213285446166992,25.213285446166992,24.975891064427007,25.104478980378435,15700
2025-02-19,25.24394989013672,25.717750068495945,25.10447981366278,25.26274462671884,47000
2025-02-20,25.19350242614746,25.331983898885866,25.09458951416085,25.331983898885866,25900
2025-02-21,24.961055755615234,25.162839763885128,24.876977513300332,25.048099800621014,3200
2025-02-24,24.782020568847656,25.104479914898707,24.738497603583514,25.104479914898707,123500
2025-02-25,24.862140655517578,24.87697721536602,24.481319897383354,24.787954082989557,33000
2025-02-26,25.005565643310547,25.23306835276894,24.946215633905293,25.045130429604576,7900
2025-02-27,24.421972274780273,25.104480454878477,24.421972274780273,24.867086059195238,21900
2025-02-28,24.75827980041504,24.75827980041504,24.47835105835549,24.560450207394158,10700
2025-03-03,24.547592163085938,24.837412588964668,24.412080261866727,24.837412588964668,7500
2025-03-04,24.200401306152344,24.501101984457776,24.174684477951388,24.471426979632536,12000
2025-03-05,24.112369537353516,24.184577020393053,23.95707241512854,24.10544555797497,20100
